id_loc,Annee,id_cndt,1_tour,2_tour
7,1981,53,42289,92856.0
7,1981,40,5283,
7,1981,27,1852,
7,1981,38,4018,
9,1981,38,2243,
9,1981,28,17625,33247.0
9,1981,17,1742,
9,1981,20,863,
9,1981,27,933,
9,1981,53,27469,57162.0
9,1981,16,13094,
9,1981,49,17343,
9,1981,8,713,
9,1981,40,2723,
11,1981,8,1141,
11,1981,49,23727,
11,1981,16,26225,
11,1981,20,3141,
11,1981,27,2378,
11,1981,28,45665,78942.0
11,1981,38,3539,
11,1981,40,5709,
11,1981,17,2915,
11,1981,53,37441,79153.0
12,1981,28,32195,63896.0
12,1981,49,34310,
12,1981,8,1350,
12,1981,17,3068,
12,1981,20,1817,
12,1981,27,1516,
12,1981,16,27256,
12,1981,40,5336,
12,1981,53,57881,111970.0
12,1981,38,3482,
13,1981,28,51618,93488.0
13,1981,40,6532,
13,1981,16,37425,
13,1981,38,4884,
13,1981,53,44109,86686.0
13,1981,49,16427,
13,1981,20,2534,
13,1981,17,2985,
13,1981,8,1939,
13,1981,27,2071,
14,1981,53,101024,168458.0
14,1981,16,69419,
14,1981,17,7170,
14,1981,38,7893,
14,1981,20,7956,
14,1981,28,210105,314440.0
14,1981,27,7294,
14,1981,40,21596,
14,1981,8,4967,
14,1981,49,20865,
15,1981,8,6477,
15,1981,27,10208,
15,1981,53,190955,465917.0
15,1981,20,10009,
15,1981,38,13308,
15,1981,17,12824,
15,1981,28,204419,364222.0
15,1981,16,118748,
15,1981,40,29206,
15,1981,49,204643,
17,1981,40,13477,
17,1981,16,61229,
17,1981,17,6858,
17,1981,38,8435,
17,1981,49,36413,
17,1981,27,4329,
17,1981,53,85255,165823.0
17,1981,20,5042,
17,1981,8,3428,
17,1981,28,93118,163135.0
18,1981,27,935,
18,1981,28,25924,59342.0
18,1981,20,893,
18,1981,53,22108,44878.0
18,1981,8,652,
18,1981,17,1136,
18,1981,49,10596,
18,1981,16,33455,
18,1981,40,2142,
18,1981,38,2175,
19,1981,8,1268,
19,1981,17,9672,
19,1981,20,3006,
19,1981,53,55734,117477.0
19,1981,27,2478,
19,1981,40,5782,
19,1981,28,48486,91867.0
19,1981,38,4573,
19,1981,49,32051,
19,1981,16,37138,
20,1981,40,8464,
20,1981,8,1893,
20,1981,28,76086,141579.0
20,1981,20,4036,
20,1981,16,47265,
20,1981,49,37151,
20,1981,27,3615,
20,1981,53,70519,163058.0
20,1981,17,34484,
20,1981,38,5232,
21,1981,28,49693,88164.0
21,1981,27,1997,
21,1981,49,36392,
21,1981,53,40999,98688.0
21,1981,40,5866,
21,1981,20,3305,
21,1981,8,1356,
21,1981,17,3736,
21,1981,16,31467,
21,1981,38,4817,
22,1981,27,1001,
22,1981,53,32362,92849.0
22,1981,28,14461,62315.0
22,1981,8,964,
22,1981,38,2767,
22,1981,20,1163,
22,1981,49,34459,
22,1981,40,3087,
22,1981,16,65311,
22,1981,17,2062,
25,1981,53,12863,40387.0
25,1981,49,12206,
25,1981,27,456,
25,1981,40,1247,
25,1981,16,19825,
25,1981,28,17531,41230.0
25,1981,8,404,
25,1981,17,7157,
25,1981,38,550,
25,1981,20,460,
26,1981,8,3032,
26,1981,16,45145,
26,1981,40,9693,
26,1981,38,5774,
26,1981,53,72931,132266.0
26,1981,17,5503,
26,1981,28,63864,119520.0
26,1981,49,24066,
26,1981,27,3725,
26,1981,20,4384,
27,1981,40,12717,
27,1981,38,8641,
27,1981,27,2973,
27,1981,16,56549,
27,1981,28,90308,154738.0
27,1981,49,53724,
27,1981,53,92739,193146.0
27,1981,20,3847,
27,1981,8,5011,
27,1981,17,5047,
28,1981,28,17424,40802.0
28,1981,49,18269,
28,1981,8,607,
28,1981,16,25317,
28,1981,27,854,
28,1981,40,1921,
28,1981,17,1244,
28,1981,20,719,
28,1981,38,2688,
28,1981,53,20826,52578.0
31,1981,20,3396,
31,1981,53,53503,98092.0
31,1981,16,33635,
31,1981,38,4963,
31,1981,27,3676,
31,1981,8,1834,
31,1981,40,6588,
31,1981,49,16142,
31,1981,17,8429,
31,1981,28,65809,108125.0
33,1981,27,2684,
33,1981,38,5690,
33,1981,40,7027,
33,1981,17,5527,
33,1981,20,3735,
33,1981,49,50028,
33,1981,28,51049,106525.0
33,1981,53,63830,146464.0
33,1981,8,2126,
33,1981,16,52966,
34,1981,16,47023,
34,1981,8,3845,
34,1981,40,10765,
34,1981,17,4235,
34,1981,27,3664,
34,1981,20,4626,
34,1981,53,68517,131064.0
34,1981,38,6090,
34,1981,28,61215,119089.0
34,1981,49,26731,
35,1981,53,57146,117106.0
35,1981,28,55028,97779.0
35,1981,8,2869,
35,1981,16,31319,
35,1981,27,2798,
35,1981,38,5043,
35,1981,20,3787,
35,1981,49,30399,
35,1981,17,4191,
35,1981,40,9691,
37,1981,38,11257,
37,1981,40,25736,
37,1981,16,87089,
37,1981,53,128184,280795.0
37,1981,28,110047,216022.0
37,1981,8,7545,
37,1981,27,8076,
37,1981,20,8294,
37,1981,17,13712,
37,1981,49,80786,
38,1981,16,47723,
38,1981,49,34374,
38,1981,28,72840,129162.0
38,1981,40,8999,
38,1981,17,5799,
38,1981,27,3351,
38,1981,38,6969,
38,1981,53,67675,134695.0
38,1981,8,2244,
38,1981,20,4004,
39,1981,28,59859,103353.0
39,1981,40,7473,
39,1981,16,34194,
39,1981,49,23439,
39,1981,53,50906,100109.0
39,1981,20,3522,
39,1981,17,5897,
39,1981,38,5656,
39,1981,27,2810,
39,1981,8,1827,
40,1981,53,132338,249061.0
40,1981,49,48561,
40,1981,38,10936,
40,1981,27,5024,
40,1981,8,10055,
40,1981,16,95083,
40,1981,40,20793,
40,1981,17,8530,
40,1981,28,149050,258580.0
40,1981,20,6012,
44,1981,20,4390,
44,1981,40,11235,
44,1981,16,40407,
44,1981,8,2881,
44,1981,53,70173,174300.0
44,1981,27,3264,
44,1981,17,4991,
44,1981,28,73594,129014.0
44,1981,49,72917,
44,1981,38,6259,
45,1981,16,18887,
45,1981,17,2420,
45,1981,27,1230,
45,1981,53,36958,67637.0
45,1981,8,1071,
45,1981,20,1271,
45,1981,28,24844,46958.0
45,1981,40,3729,
45,1981,38,2942,
45,1981,49,14929,
46,1981,20,12854,
46,1981,49,82605,
46,1981,16,97860,
46,1981,40,19549,
46,1981,38,13132,
46,1981,28,137127,259601.0
46,1981,27,8389,
46,1981,17,15783,
46,1981,8,4753,
46,1981,53,195151,356185.0
49,1981,40,16953,
49,1981,17,5665,
49,1981,20,6102,
49,1981,16,58109,
49,1981,38,7679,
49,1981,27,5509,
49,1981,28,125177,203973.0
49,1981,8,3731,
49,1981,53,74679,137585.0
49,1981,49,18840,
50,1981,17,629,
50,1981,28,17150,35795.0
50,1981,20,451,
50,1981,49,9172,
50,1981,38,347,
50,1981,53,13660,30350.0
50,1981,16,16251,
50,1981,8,297,
50,1981,40,1004,
50,1981,27,401,
51,1981,17,10542,
51,1981,40,17394,
51,1981,20,5092,
51,1981,27,5997,
51,1981,53,141538,268136.0
51,1981,38,9825,
51,1981,8,5133,
51,1981,16,67123,
51,1981,28,92114,172995.0
51,1981,49,64737,
52,1981,8,1463,
52,1981,49,10595,
52,1981,27,1455,
52,1981,40,4453,
52,1981,38,2931,
52,1981,16,22028,
52,1981,53,30687,57343.0
52,1981,20,1652,
52,1981,17,1704,
52,1981,28,45022,73064.0
53,1981,16,20202,
53,1981,17,2008,
53,1981,20,2188,
53,1981,38,3049,
53,1981,8,1266,
53,1981,40,4051,
53,1981,28,33061,58675.0
53,1981,27,1754,
53,1981,49,15390,
53,1981,53,32233,63498.0
54,1981,38,3625,
54,1981,20,1936,
54,1981,8,1263,
54,1981,49,15353,
54,1981,53,37615,72833.0
54,1981,17,3067,
54,1981,27,1650,
54,1981,28,36404,65456.0
54,1981,40,4194,
54,1981,16,23442,
55,1981,40,12238,
55,1981,38,4845,
55,1981,20,5794,
55,1981,17,5136,
55,1981,28,72619,138245.0
55,1981,49,21354,
55,1981,16,47500,
55,1981,53,53879,109596.0
55,1981,8,3245,
55,1981,27,4362,
57,1981,38,4522,
57,1981,27,2062,
57,1981,53,56052,137300.0
57,1981,8,1616,
57,1981,40,5844,
57,1981,49,52547,
57,1981,28,37370,83486.0
57,1981,17,4145,
57,1981,20,2103,
57,1981,16,50251,
58,1981,40,2935,
58,1981,8,786,
58,1981,16,9482,
58,1981,38,1508,
58,1981,49,8948,
58,1981,27,803,
58,1981,53,14132,32236.0
58,1981,28,17338,30697.0
58,1981,20,1050,
58,1981,17,1124,
59,1981,38,2816,
59,1981,28,30511,56002.0
59,1981,53,40716,84181.0
59,1981,16,20612,
59,1981,20,1771,
59,1981,17,3173,
59,1981,8,1192,
59,1981,40,4075,
59,1981,27,1589,
59,1981,49,25005,
61,1981,28,168480,340977.0
61,1981,49,109047,
61,1981,20,12620,
61,1981,38,13720,
61,1981,8,10660,
61,1981,40,32557,
61,1981,27,12595,
61,1981,16,139222,
61,1981,53,158852,357580.0
61,1981,17,17521,
62,1981,8,3981,
62,1981,20,5547,
62,1981,49,76020,
62,1981,38,7075,
62,1981,27,4217,
62,1981,16,58165,
62,1981,17,6797,
62,1981,40,13679,
62,1981,28,91952,167284.0
62,1981,53,95871,216017.0
64,1981,17,7909,
64,1981,8,6028,
64,1981,40,17973,
64,1981,16,80919,
64,1981,38,11163,
64,1981,28,132068,227440.0
64,1981,27,5153,
64,1981,53,103118,192291.0
64,1981,49,29541,
64,1981,20,6644,
65,1981,40,4036,
65,1981,28,39110,71547.0
65,1981,8,1109,
65,1981,20,2621,
65,1981,49,28294,
65,1981,17,2930,
65,1981,16,28217,
65,1981,27,1786,
65,1981,53,34474,81631.0
65,1981,38,4114,
66,1981,28,72801,130786.0
66,1981,27,4172,
66,1981,40,9707,
66,1981,49,31497,
66,1981,16,40231,
66,1981,17,8654,
66,1981,53,75217,145042.0
66,1981,8,2701,
66,1981,38,6653,
66,1981,20,11411,
67,1981,53,124378,261935.0
67,1981,16,66019,
67,1981,38,10168,
67,1981,17,9284,
67,1981,28,112947,206802.0
67,1981,49,72253,
67,1981,20,7877,
67,1981,8,6675,
67,1981,27,5783,
67,1981,40,21353,
69,1981,53,36078,76312.0
69,1981,28,38213,69165.0
69,1981,40,6212,
69,1981,16,22579,
69,1981,27,2191,
69,1981,49,18601,
69,1981,8,2190,
69,1981,20,3170,
69,1981,38,3910,
69,1981,17,2700,
72,1981,38,3487,
72,1981,40,4744,
72,1981,49,26095,
72,1981,16,30748,
72,1981,17,3095,
72,1981,20,2625,
72,1981,53,62326,107032.0
72,1981,8,1118,
72,1981,28,47017,83539.0
72,1981,27,1947,
73,1981,53,43511,90134.0
73,1981,27,2519,
73,1981,28,53259,88231.0
73,1981,38,4893,
73,1981,40,5805,
73,1981,8,1754,
73,1981,17,4032,
73,1981,16,25838,
73,1981,20,4077,
73,1981,49,24732,
74,1981,16,64021,
74,1981,28,108556,191697.0
74,1981,49,58753,
74,1981,17,7094,
74,1981,40,15179,
74,1981,8,6247,
74,1981,53,91612,200287.0
74,1981,20,6688,
74,1981,38,7873,
74,1981,27,4730,
75,1981,8,7980,
75,1981,53,149168,273667.0
75,1981,38,13395,
75,1981,20,9783,
75,1981,27,6730,
75,1981,40,23077,
75,1981,28,156173,274713.0
75,1981,17,14811,
75,1981,16,93898,
75,1981,49,48923,
76,1981,8,2665,
76,1981,17,7524,
76,1981,49,35117,
76,1981,40,11977,
76,1981,27,4554,
76,1981,16,50854,
76,1981,20,5640,
76,1981,38,7560,
76,1981,53,67198,138667.0
76,1981,28,85294,151319.0
77,1981,49,13337,
77,1981,8,996,
77,1981,27,1174,
77,1981,16,22732,
77,1981,38,2599,
77,1981,17,3341,
77,1981,20,1339,
77,1981,28,18258,41256.0
77,1981,53,30207,60804.0
77,1981,40,3560,
78,1981,53,48332,104420.0
78,1981,8,1346,
78,1981,38,4745,
78,1981,28,43425,79987.0
78,1981,49,31940,
78,1981,17,4288,
78,1981,20,2759,
78,1981,40,6653,
78,1981,27,2150,
78,1981,16,30944,
79,1981,38,1115,
79,1981,17,445,
79,1981,27,505,
79,1981,28,17800,28881.0
79,1981,8,570,
79,1981,49,3862,
79,1981,53,10102,19696.0
79,1981,40,1546,
79,1981,16,8837,
79,1981,20,760,
81,1981,20,7696,
81,1981,49,24657,
81,1981,17,8245,
81,1981,8,4153,
81,1981,40,15298,
81,1981,28,123998,209719.0
81,1981,53,84082,154123.0
81,1981,16,70413,
81,1981,27,4551,
81,1981,38,8584,
82,1981,28,96777,163434.0
82,1981,16,58008,
82,1981,20,4113,
82,1981,17,4516,
82,1981,53,59442,112933.0
82,1981,38,6127,
82,1981,49,18819,
82,1981,27,3096,
82,1981,8,2366,
82,1981,40,12729,
83,1981,16,49545,
83,1981,28,82136,144847.0
83,1981,8,2628,
83,1981,49,42768,
83,1981,53,66625,142574.0
83,1981,20,4896,
83,1981,27,3466,
83,1981,38,6373,
83,1981,17,5341,
83,1981,40,10845,
85,1981,53,35983,64846.0
85,1981,28,56966,96156.0
85,1981,38,3996,
85,1981,17,2572,
85,1981,16,37213,
85,1981,8,1659,
85,1981,49,8254,
85,1981,27,1936,
85,1981,20,2538,
85,1981,40,5964,
87,1981,20,6484,
87,1981,27,5040,
87,1981,16,50775,
87,1981,17,6735,
87,1981,28,108646,177555.0
87,1981,38,9475,
87,1981,53,98127,209973.0
87,1981,49,65357,
87,1981,8,4339,
87,1981,40,13283,
88,1981,20,2007,
88,1981,49,13821,
88,1981,40,3974,
88,1981,53,30668,58365.0
88,1981,28,37570,61161.0
88,1981,17,1671,
88,1981,16,17834,
88,1981,8,1086,
88,1981,38,3144,
88,1981,27,1531,
89,1981,17,5645,
89,1981,8,4249,
89,1981,20,4588,
89,1981,27,3552,
89,1981,40,13644,
89,1981,38,8148,
89,1981,49,32806,
89,1981,16,65254,
89,1981,28,117064,190276.0
89,1981,53,85749,162271.0
90,1981,28,172231,271780.0
90,1981,27,7658,
90,1981,53,132973,260557.0
90,1981,40,19117,
90,1981,17,6842,
90,1981,38,12576,
90,1981,20,7924,
90,1981,49,59767,
90,1981,8,5257,
90,1981,16,82204,
91,1981,17,2277,
91,1981,27,1471,
91,1981,49,21524,
91,1981,16,19388,
91,1981,28,32145,55907.0
91,1981,40,3674,
91,1981,53,55914,94867.0
91,1981,38,3045,
91,1981,8,981,
91,1981,20,1749,
93,1981,20,23763,
93,1981,53,346897,761921.0
93,1981,38,31078,
93,1981,49,287069,
93,1981,28,366297,613796.0
93,1981,8,9782,
93,1981,16,195828,
93,1981,40,46470,
93,1981,27,13080,
93,1981,17,18482,
96,1981,40,12942,
96,1981,17,7305,
96,1981,38,10096,
96,1981,28,88630,160058.0
96,1981,53,87030,192459.0
96,1981,16,59313,
96,1981,8,3085,
96,1981,49,61830,
96,1981,20,5887,
96,1981,27,4683,
97,1981,53,39794,78694.0
97,1981,49,14598,
97,1981,27,2122,
97,1981,40,6343,
97,1981,17,3158,
97,1981,28,51827,96086.0
97,1981,16,42138,
97,1981,20,2710,
97,1981,38,4521,
97,1981,8,1723,
98,1981,17,20708,
98,1981,38,16871,
98,1981,40,39696,
98,1981,20,17575,
98,1981,28,253264,544982.0
98,1981,53,239812,472390.0
98,1981,16,263100,
98,1981,27,17309,
98,1981,8,17532,
98,1981,49,89376,
99,1981,8,4701,
99,1981,17,9491,
99,1981,53,221988,477346.0
99,1981,27,6590,
99,1981,20,11348,
99,1981,40,21127,
99,1981,49,185427,
99,1981,16,110377,
99,1981,38,19881,
99,1981,28,209454,342804.0
102,1981,53,88820,172403.0
102,1981,40,11940,
102,1981,16,46148,
102,1981,38,9194,
102,1981,8,3371,
102,1981,20,3109,
102,1981,27,4073,
102,1981,17,6094,
102,1981,28,101027,159560.0
102,1981,49,43495,
104,1981,38,6436,
104,1981,20,4998,
104,1981,8,3410,
104,1981,53,90345,165177.0
104,1981,16,65684,
104,1981,28,90864,168051.0
104,1981,17,5618,
104,1981,49,33384,
104,1981,27,3764,
104,1981,40,11711,
105,1981,27,2181,
105,1981,53,43943,103952.0
105,1981,20,2325,
105,1981,38,3746,
105,1981,49,35850,
105,1981,40,6394,
105,1981,17,3815,
105,1981,8,1532,
105,1981,28,45555,80683.0
105,1981,16,26397,
108,1981,20,11921,
108,1981,27,10011,
108,1981,49,87704,
108,1981,8,11770,
108,1981,38,13350,
108,1981,16,116161,
108,1981,40,31243,
108,1981,17,15400,
108,1981,28,190128,342389.0
108,1981,53,172694,352858.0
113,1981,27,3654,
113,1981,28,88296,151434.0
113,1981,49,46143,
113,1981,17,6734,
113,1981,8,2788,
113,1981,16,49566,
113,1981,40,10509,
113,1981,38,6643,
113,1981,53,85970,171808.0
113,1981,20,4580,
114,1981,8,2941,
114,1981,40,9832,
114,1981,16,48978,
114,1981,17,6129,
114,1981,20,4445,
114,1981,53,72453,149459.0
114,1981,27,3019,
114,1981,38,7751,
114,1981,49,40089,
114,1981,28,87241,145334.0
115,1981,17,3264,
115,1981,38,3778,
115,1981,20,3026,
115,1981,40,8184,
115,1981,28,46422,88591.0
115,1981,16,31700,
115,1981,49,22978,
115,1981,53,41896,90193.0
115,1981,27,2337,
115,1981,8,2285,
118,1981,40,20343,
118,1981,53,108955,235937.0
118,1981,16,82611,
118,1981,20,7462,
118,1981,38,10446,
118,1981,28,111606,212322.0
118,1981,17,11369,
118,1981,49,66171,
118,1981,8,4736,
118,1981,27,6975,
119,1981,8,6317,
119,1981,27,6997,
119,1981,38,17824,
119,1981,40,24046,
119,1981,16,91403,
119,1981,53,171161,370238.0
119,1981,28,180849,297247.0
119,1981,17,12598,
119,1981,49,123304,
119,1981,20,9518,
120,1981,53,141813,375774.0
120,1981,40,25752,
120,1981,16,89823,
120,1981,8,7209,
120,1981,27,7364,
120,1981,17,13985,
120,1981,20,7866,
120,1981,38,14634,
120,1981,49,158133,
120,1981,28,112843,220944.0
121,1981,20,4899,
121,1981,16,52199,
121,1981,53,74806,180256.0
121,1981,49,70905,
121,1981,40,10244,
121,1981,8,2440,
121,1981,38,9319,
121,1981,17,4760,
121,1981,28,83888,146957.0
121,1981,27,3250,
122,1981,27,2705,
122,1981,49,29659,
122,1981,40,7842,
122,1981,8,1984,
122,1981,17,4826,
122,1981,28,51655,96014.0
122,1981,53,60853,117970.0
122,1981,38,5346,
122,1981,20,2855,
122,1981,16,38058,
123,1981,38,2903,
123,1981,16,22387,
123,1981,28,25963,52059.0
123,1981,20,1484,
123,1981,49,15403,
123,1981,53,31344,66176.0
123,1981,17,6656,
123,1981,40,4417,
123,1981,8,1132,
123,1981,27,1387,
124,1981,38,2035,
124,1981,17,1304,
124,1981,27,860,
124,1981,49,7718,
124,1981,16,10616,
124,1981,53,21721,39099.0
124,1981,28,16125,30193.0
124,1981,8,894,
124,1981,20,1088,
124,1981,40,2623,
125,1981,17,11920,
125,1981,49,80651,
125,1981,38,10172,
125,1981,8,5690,
125,1981,53,110608,252475.0
125,1981,20,7067,
125,1981,40,21802,
125,1981,28,99926,191724.0
125,1981,16,74186,
125,1981,27,6909,
126,1981,16,103773,
126,1981,38,12306,
126,1981,8,8290,
126,1981,53,140970,330093.0
126,1981,49,122326,
126,1981,17,14445,
126,1981,27,8961,
126,1981,40,27028,
126,1981,28,124784,251836.0
126,1981,20,9128,
127,1981,20,4876,
127,1981,38,5632,
127,1981,49,67294,
127,1981,28,117514,203757.0
127,1981,53,85749,190840.0
127,1981,17,6585,
127,1981,8,2528,
127,1981,16,64991,
127,1981,27,5465,
127,1981,40,13799,
128,1981,49,42264,
128,1981,53,57430,125491.0
128,1981,17,4202,
128,1981,8,1996,
128,1981,16,36103,
128,1981,27,3270,
128,1981,38,4719,
128,1981,20,3248,
128,1981,40,9306,
128,1981,28,59495,105744.0
129,1981,40,10026,
129,1981,27,3827,
129,1981,28,104498,175698.0
129,1981,8,2831,
129,1981,17,11319,
129,1981,49,18984,
129,1981,20,5258,
129,1981,16,58980,
129,1981,38,5897,
129,1981,53,61118,115260.0
131,1981,8,2183,
131,1981,27,3490,
131,1981,53,56615,116889.0
131,1981,38,4533,
131,1981,20,3118,
131,1981,49,28171,
131,1981,28,58254,103729.0
131,1981,16,39792,
131,1981,40,7272,
131,1981,17,7864,
132,1981,16,39975,
132,1981,53,59192,114808.0
132,1981,28,65346,115611.0
132,1981,49,25136,
132,1981,38,7031,
132,1981,27,3172,
132,1981,20,4364,
132,1981,8,2188,
132,1981,40,8182,
132,1981,17,3777,
134,1981,53,43671,91326.0
134,1981,27,2580,
134,1981,40,6702,
134,1981,38,4341,
134,1981,28,52485,90965.0
134,1981,20,3173,
134,1981,17,3853,
134,1981,8,1729,
134,1981,49,24282,
134,1981,16,30758,
135,1981,8,8136,
135,1981,40,28840,
135,1981,17,17241,
135,1981,16,118604,
135,1981,53,139743,290520.0
135,1981,28,154481,303503.0
135,1981,20,11251,
135,1981,49,71739,
135,1981,38,11870,
135,1981,27,11559,
1,1988,9,836,
1,1988,16,43343,117621.0
1,1988,5,48082,
1,1988,36,4120,
1,1988,42,36464,
1,1988,70,9176,
1,1988,53,71195,114295.0
1,1988,38,3416,
1,1988,39,10036,
2,1988,42,40220,
2,1988,39,26918,
2,1988,38,7368,
2,1988,53,118641,187699.0
2,1988,36,4181,
2,1988,5,39969,
2,1988,70,9802,
2,1988,16,51498,116863.0
2,1988,9,1400,
3,1988,53,65073,125709.0
3,1988,5,32230,
3,1988,70,6443,
3,1988,9,864,
3,1988,36,4583,
3,1988,16,41821,91349.0
3,1988,42,21801,
3,1988,39,38943,
3,1988,38,3161,
4,1988,53,23895,42645.0
4,1988,70,3555,
4,1988,42,13156,
4,1988,36,2417,
4,1988,38,1345,
4,1988,16,14436,37702.0
4,1988,9,316,
4,1988,5,12345,
4,1988,39,7224,
5,1988,9,1191,
5,1988,36,7643,
5,1988,42,124306,
5,1988,70,15534,
5,1988,16,124595,306473.0
5,1988,5,76761,
5,1988,39,31751,
5,1988,38,6007,
5,1988,53,125032,212528.0
6,1988,53,50554,88528.0
6,1988,70,6825,
6,1988,42,21272,
6,1988,38,3253,
6,1988,16,32987,80761.0
6,1988,9,668,
6,1988,39,13248,
6,1988,36,4761,
6,1988,5,31409,
7,1988,9,654,
7,1988,42,23415,
7,1988,38,3617,
7,1988,36,2584,
7,1988,5,22111,
7,1988,39,12748,
7,1988,53,57802,94642.0
7,1988,70,5539,
7,1988,16,26928,64336.0
9,1988,5,9046,
9,1988,42,8936,
9,1988,39,9146,
9,1988,36,2751,
9,1988,16,15781,32759.0
9,1988,53,35946,58073.0
9,1988,38,1857,
9,1988,70,3055,
9,1988,9,300,
11,1988,5,26929,
11,1988,38,2869,
11,1988,39,9826,
11,1988,36,2012,
11,1988,16,31040,74147.0
11,1988,53,51069,81118.0
11,1988,42,21838,
11,1988,9,598,
11,1988,70,5302,
12,1988,38,3294,
12,1988,36,4644,
12,1988,39,18533,
12,1988,16,31753,70745.0
12,1988,70,5676,
12,1988,53,72185,111709.0
12,1988,5,18588,
12,1988,9,565,
12,1988,42,24685,
13,1988,36,4062,
13,1988,39,7852,
13,1988,53,58860,91943.0
13,1988,9,682,
13,1988,38,3804,
13,1988,42,15542,
13,1988,70,6903,
13,1988,5,32429,
13,1988,16,45171,90086.0
14,1988,5,91884,
14,1988,39,6465,
14,1988,36,4321,
14,1988,16,86906,252210.0
14,1988,38,8982,
14,1988,9,1480,
14,1988,70,46300,
14,1988,42,108350,
14,1988,53,139247,236450.0
15,1988,38,11221,
15,1988,53,230388,429180.0
15,1988,36,19374,
15,1988,16,126249,421015.0
15,1988,9,2399,
15,1988,5,118745,
15,1988,70,25118,
15,1988,39,95450,
15,1988,42,225595,
17,1988,5,60613,
17,1988,39,15176,
17,1988,9,1392,
17,1988,42,36822,
17,1988,53,124590,189458.0
17,1988,70,13639,
17,1988,16,66242,149962.0
17,1988,36,6811,
17,1988,38,7733,
18,1988,9,273,
18,1988,70,2487,
18,1988,39,5776,
18,1988,5,11723,
18,1988,16,38097,57907.0
18,1988,42,7225,
18,1988,38,1966,
18,1988,53,32340,48754.0
18,1988,36,1850,
19,1988,70,6547,
19,1988,9,787,
19,1988,42,18081,
19,1988,38,4476,
19,1988,53,84146,125330.0
19,1988,36,4112,
19,1988,39,14282,
19,1988,5,31089,
19,1988,16,39768,84136.0
20,1988,16,60534,141000.0
20,1988,38,6315,
20,1988,53,109272,168163.0
20,1988,9,1315,
20,1988,39,17926,
20,1988,5,54219,
20,1988,70,11003,
20,1988,42,33497,
20,1988,36,5858,
21,1988,16,33926,78851.0
21,1988,70,5873,
21,1988,36,3810,
21,1988,38,4180,
21,1988,5,30034,
21,1988,53,60319,104805.0
21,1988,42,20963,
21,1988,9,744,
21,1988,39,21363,
22,1988,36,5029,
22,1988,42,9496,
22,1988,16,62579,80068.0
22,1988,38,2568,
22,1988,9,408,
22,1988,70,3878,
22,1988,39,21786,
22,1988,5,7716,
22,1988,53,46248,82855.0
25,1988,36,1106,
25,1988,9,90,
25,1988,70,1472,
25,1988,16,19650,39740.0
25,1988,42,9174,
25,1988,39,5261,
25,1988,53,15996,29466.0
25,1988,38,388,
25,1988,5,8790,
26,1988,9,1237,
26,1988,42,34833,
26,1988,53,89469,135472.0
26,1988,38,4723,
26,1988,39,9866,
26,1988,70,10244,
26,1988,36,4605,
26,1988,16,55175,122101.0
26,1988,5,40075,
27,1988,53,132970,211120.0
27,1988,70,14307,
27,1988,36,9703,
27,1988,5,59859,
27,1988,39,26448,
27,1988,16,65718,144520.0
27,1988,42,28627,
27,1988,38,8672,
27,1988,9,1191,
28,1988,36,2437,
28,1988,70,2196,
28,1988,42,6770,
28,1988,38,1995,
28,1988,53,30269,50811.0
28,1988,5,8658,
28,1988,39,9725,
28,1988,9,361,
28,1988,16,24522,40073.0
31,1988,16,43303,96691.0
31,1988,9,1199,
31,1988,53,76530,112010.0
31,1988,70,9121,
31,1988,42,15299,
31,1988,36,3667,
31,1988,38,5430,
31,1988,39,6507,
31,1988,5,43181,
33,1988,53,87646,146156.0
33,1988,38,4581,
33,1988,42,24682,
33,1988,16,59791,111982.0
33,1988,9,843,
33,1988,39,28529,
33,1988,36,6979,
33,1988,70,8087,
33,1988,5,30419,
34,1988,53,87532,137136.0
34,1988,5,39135,
34,1988,42,36109,
34,1988,36,5414,
34,1988,9,1055,
34,1988,38,6439,
34,1988,16,53886,119396.0
34,1988,70,12243,
34,1988,39,8631,
35,1988,70,10130,
35,1988,53,69913,118236.0
35,1988,9,847,
35,1988,42,36938,
35,1988,16,40569,107066.0
35,1988,5,37840,
35,1988,38,4292,
35,1988,39,14130,
35,1988,36,6547,
37,1988,38,9569,
37,1988,16,98927,231433.0
37,1988,5,81061,
37,1988,39,35100,
37,1988,9,2094,
37,1988,53,168539,282319.0
37,1988,70,22179,
37,1988,36,17509,
37,1988,42,76656,
38,1988,16,53637,123075.0
38,1988,53,99559,153981.0
38,1988,5,44589,
38,1988,38,5949,
38,1988,39,15611,
38,1988,42,38288,
38,1988,9,1191,
38,1988,36,4458,
38,1988,70,9384,
39,1988,9,940,
39,1988,70,7078,
39,1988,53,74834,113993.0
39,1988,39,9506,
39,1988,38,4189,
39,1988,36,3307,
39,1988,16,40427,97947.0
39,1988,42,32245,
39,1988,5,36879,
40,1988,39,21918,
40,1988,16,105807,235546.0
40,1988,42,50149,
40,1988,70,21604,
40,1988,5,98919,
40,1988,36,14007,
40,1988,9,1655,
40,1988,53,180541,281128.0
40,1988,38,11046,
44,1988,38,5611,
44,1988,16,49060,146228.0
44,1988,42,65778,
44,1988,5,46525,
44,1988,9,1190,
44,1988,36,9420,
44,1988,53,92800,174078.0
44,1988,39,38566,
44,1988,70,10514,
45,1988,42,11882,
45,1988,36,2684,
45,1988,9,364,
45,1988,70,4195,
